Title,Type1,Volum,Location,Date_mfg,NameHost,Track,When,Who,Mail,Status,DetailStatus,Note,Modified,Modified By
32B11FEX6814,CO2,10 ปอนด์,หน้าห้องน้ำทางเดินห้องสันทนาการ ธปท.,1/1/2025,ศนร.,TRUE,8/29/2022 1:28 PM,เอกลักษณ์ จันทะวงษ์,EKKALAKJ@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
32B11FEX6815,CO2,10 ปอนด์,ข้างผนังทางเดินห้องสันทนาการ ธปท.,1/1/2025,ศนร.,TRUE,8/29/2022 1:27 PM,เอกลักษณ์ จันทะวงษ์,EKKALAKJ@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
32B11FEX6816,CO2,10 ปอนด์,ภายในห้องปั้มน้ำ ด้านประตู G6,1/1/2025,ศนร.,TRUE,8/29/2022 1:27 PM,เอกลักษณ์ จันทะวงษ์,EKKALAKJ@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
32B11FEX6817,CO2,10 ปอนด์,ภายในห้องปั้มน้ำด้านประตู G6,1/1/2025,ศนร.,TRUE,8/29/2022 1:27 PM,เอกลักษณ์ จันทะวงษ์,EKKALAKJ@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
32B01FEX1018,Dry che,10 ปอนด์,ภายในห้องเครื่องกำเนิดไฟฟ้าสำรองด้านประตู G6,1/1/2025,ศนร.,TRUE,8/29/2022 1:26 PM,เอกลักษณ์ จันทะวงษ์,EKKALAKJ@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
32B11FEX6819,Dry che,10 ปอนด์,ภายในห้องเครื่องกำเนิดไฟฟ้าสำรองด้านประตู G6,1/1/2025,ศนร.,TRUE,8/29/2022 1:26 PM,เอกลักษณ์ จันทะวงษ์,EKKALAKJ@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
32B11FEX6820,CO2,10 ปอนด์,ห้องสำนักงาน ธปท.1 ( MCR.),1/1/2025,ศนร.,TRUE,8/29/2022 1:26 PM,เอกลักษณ์ จันทะวงษ์,EKKALAKJ@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
32B11FEX6821,CO2,10 ปอนด์,ห้องสำนักงาน ธปท.1 ( MCR.),1/1/2025,ศนร.,TRUE,8/29/2022 1:25 PM,เอกลักษณ์ จันทะวงษ์,EKKALAKJ@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
32B11FEX6822,CO2,10 ปอนด์,ห้องสำนักงาน ธปท.1 ( MCR.),1/1/2025,ศนร.,TRUE,8/29/2022 1:25 PM,เอกลักษณ์ จันทะวงษ์,EKKALAKJ@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
32B41FEX6823,CO2,10 ปอนด์,อาคาร B4 ห้องอัดเศษธนบัตร,1/1/2025,ศนร.,TRUE,8/29/2022 1:25 PM,เอกลักษณ์ จันทะวงษ์,EKKALAKJ@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
32B4FEX6824,CO2,10 ปอนด์,อาคาร B4 ห้องอัดเศษธนบัตร,1/1/2025,ศนร.,TRUE,8/29/2022 1:24 PM,เอกลักษณ์ จันทะวงษ์,EKKALAKJ@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
32B21FEX6825,CO2,10 ปอนด์,อาคาร B2 ภายในห้องรับรอง,1/1/2025,ศนร.,TRUE,8/29/2022 1:24 PM,เอกลักษณ์ จันทะวงษ์,EKKALAKJ@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
32B21FEX6826,Dry che,10 ปอนด์,อาคาร B2 ภายในห้องรับรอง,1/1/2025,ศนร.,TRUE,8/29/2022 1:24 PM,เอกลักษณ์ จันทะวงษ์,EKKALAKJ@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
32B21FEX6827,Dry che,10 ปอนด์,อาคาร B2 ข้างผนังหน้าห้องรับรอง,1/1/2025,ศนร.,TRUE,8/29/2022 1:23 PM,เอกลักษณ์ จันทะวงษ์,EKKALAKJ@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1002,BF2000,15 ปอนด์,ห้องควบคุมงานรักษาความปลอดภัย,2/1/2015,ศพล.,TRUE,2/2/2022 14:13,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1003,BF2000,10 ปอนด์,ห้องควบคุมงานรักษาความปลอดภัย,10/19/2012,ศพล.,TRUE,2/2/2022 14:14,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1004,BF2000,10 ปอนด์,ห้องควบคุมงานรักษาความปลอดภัย,11/28/2014,ศพล.,TRUE,2/2/2022 14:14,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1005,BF2000,15 ปอนด์,ห้องธุรการ,8/24/2015,ศพล.,TRUE,2/2/2022 14:14,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1006,CO2,10 ปอนด์,ห้องธุรการ,3/30/2006,ศพล.,TRUE,2/2/2022 14:14,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1007,CO2,10 ปอนด์,หน้าห้องพยาบาล,3/30/2006,ศพล.,TRUE,2/2/2022 14:14,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1008,BF2000,15 ปอนด์,หน้าห้องทำลายธนบัตร,3/30/2006,ศพล.,TRUE,2/2/2022 14:14,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1009,CO2,10 ปอนด์,หน้าห้องทำลายธนบัตร,3/30/2006,ศพล.,TRUE,2/2/2022 14:15,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1010,CO2,10 ปอนด์,โถงห้องมั่นคง,3/30/2006,ศพล.,TRUE,2/2/2022 14:15,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1011,BF2000,15 ปอนด์,โถงห้องมั่นคง,12/1/2014,ศพล.,TRUE,2/2/2022 14:15,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1012,CO2,10 ปอนด์,ทางเดินห้องรับ-จ่ายเงิน,3/30/2006,ศพล.,TRUE,2/2/2022 14:15,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1013,CO2,10 ปอนด์,ทางเดินห้องรับ-จ่ายเงิน,3/30/2006,ศพล.,TRUE,2/2/2022 14:15,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1014,CO2,10 ปอนด์,ชานขนถ่าย,3/30/2006,ศพล.,TRUE,2/2/2022 14:16,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1015,Dry che,10 ปอนด์,ชานขนถ่าย,3/30/2006,ศพล.,TRUE,2/2/2022 14:16,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1016,CO2,10 ปอนด์,ข้างห้องสันทนาการ,11/28/2014,ศพล.,TRUE,2/2/2022 14:16,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1017,CO2,10 ปอนด์,ข้างห้องสันทนาการ,11/28/2014,ศพล.,TRUE,2/2/2022 14:16,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1018,BF2000,15 ปอนด์,หน้าห้องสื่อสาร,11/28/2014,ศพล.,TRUE,2/2/2022 14:16,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1019,CO2,10 ปอนด์,หน้าห้องสื่อสาร,11/28/2014,ศพล.,TRUE,2/2/2022 14:16,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1020,BF2000,15 ปอนด์,ห้องเครื่องกำเนิดไฟฟ้าสำรอง,8/24/2015,ศพล.,TRUE,2/2/2022 14:17,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:55 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1021,BF2000,15 ปอนด์,ห้องเครื่องกำเนิดไฟฟ้าสำรอง,8/24/2015,ศพล.,TRUE,2/2/2022 14:17,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:56 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1022,CO2,10 ปอนด์,ทางขึ้น-ลงห้องเครื่องฯ ข้างอาคาร B1,3/30/2006,ศพล.,TRUE,2/2/2022 14:17,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:56 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1023,CO2,10 ปอนด์,ทางขึ้น-ลงห้องเครื่องฯ ข้างอาคาร B1,3/30/2006,ศพล.,TRUE,2/2/2022 14:17,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:56 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1024,CO2,10 ปอนด์,ห้องไฟฟ้าต้นกำลัง,3/30/2006,ศพล.,TRUE,2/2/2022 14:17,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:56 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1025,CO2,10 ปอนด์,ห้องไฟฟ้าต้นกำลัง,3/30/2006,ศพล.,TRUE,2/2/2022 14:18,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:56 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1026,CO2,10 ปอนด์,ห้องไฟฟ้าต้นกำลัง,3/30/2006,ศพล.,TRUE,2/2/2022 14:18,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:56 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B01FEX1027,CO2,10 ปอนด์,ห้องไฟฟ้าต้นกำลัง,3/30/2006,ศพล.,TRUE,2/2/2022 14:18,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:56 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B04FEX1028,CO2,10 ปอนด์,ห้องบีบอัดอาคาร B4,3/31/2006,ศพล.,TRUE,2/2/2022 14:18,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:56 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B02FEX1029,CO2,10 ปอนด์,ห้องประชุมอาคาร B2,3/30/2006,ศพล.,TRUE,2/2/2022 14:19,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:56 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B03FEX1030,CO2,10 ปอนด์,ป้อมรักษาการณ์อาคาร B3 (รปภ.จ้าง),8/17/2016,ศพล.,TRUE,2/2/2022 14:19,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:56 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B03FEX1031,BF2000,15 ปอนด์,ป้อมรักษาการณ์อาคาร B3 (รปภ.จ้าง),3/14/2018,ศพล.,TRUE,2/2/2022 14:19,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:56 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22B03FEX1032,CO2,10 ปอนด์,ป้อมรักษาการณ์อาคาร B3 (ตำรวจ),8/17/2016,ศพล.,TRUE,2/2/2022 14:20,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:56 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
22P01FEX1033,CO2,10 ปอนด์,ที่จอดรถพนักงาน,3/2/2006,ศพล.,TRUE,2/2/2022 14:21,คมสัน ภัทรวิภาวัลย์,KHOMSANP@bot.or.th,ปกติ,,,12/19/2025 3:56 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
32B21FEX6828,Dry che,10 ปอนด์,หน้าห้องพักพนักงาน  อาคาร B2,1/1/2025,ศนร.,TRUE,8/29/2022 1:29 PM,เอกลักษณ์ จันทะวงษ์,EKKALAKJ@bot.or.th,ปกติ,,,12/19/2025 3:56 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
32B21FEX6829,Dry che,10 ปอนด์,หน้าห้องพักพนักงาน  อาคาร B2,1/1/2025,ศนร.,TRUE,8/29/2022 1:33 PM,เอกลักษณ์ จันทะวงษ์,EKKALAKJ@bot.or.th,ปกติ,,,12/19/2025 3:56 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
31B11FEX6802,CO2,10 ปอนด์,ห้องทำลาย  บดหยาบ,1/1/2025,ศขก.,TRUE,1/27/2023 4:39 PM,นิพนธ์ อนุประเสริฐ,NiponA@bot.or.th,ปกติ,,,10/21/2025 11:19 PM,Athibordee Hongchumpae (อธิบดี หงษ์ชุมแพ)
31B11FEX6803,ABFFC,10 ปอนด์,ทางเดินรอบห้องมั่นคง มุมด้านหลัง,6/28/2025,ศขก.,TRUE,1/27/2023 4:42 PM,นิพนธ์ อนุประเสริฐ,NiponA@bot.or.th,ปกติ,,ถังดับเพลิงสูตรน้ำ(Low Pressure Water Mist  ABFFC),10/25/2025 6:22 AM,Athibordee Hongchumpae (อธิบดี หงษ์ชุมแพ)
31B11FEX6804,ABFFC,10 ปอนด์,หน้าห้องมั่นคง (หลัก),6/28/2025,ศขก.,TRUE,1/27/2023 4:44 PM,นิพนธ์ อนุประเสริฐ,NiponA@bot.or.th,ปกติ,,ถังดับเพลิงสูตรน้ำ(Low Pressure Water Mist  ABFFC),10/25/2025 6:23 AM,Athibordee Hongchumpae (อธิบดี หงษ์ชุมแพ)
31B11FEX6805,ABFFC,10 ปอนด์,หน้าห้องมั่นคง (รอง),6/28/2025,ศขก.,TRUE,1/27/2023 4:44 PM,นิพนธ์ อนุประเสริฐ,NiponA@bot.or.th,ปกติ,,ถังดับเพลิงสูตรน้ำ(Low Pressure Water Mist  ABFFC),10/25/2025 6:23 AM,Athibordee Hongchumpae (อธิบดี หงษ์ชุมแพ)
31B11FEX6806,CO2,10 ปอนด์,ในห้องช่าง ,1/1/2025,ศขก.,TRUE,1/27/2023 4:45 PM,นิพนธ์ อนุประเสริฐ,NiponA@bot.or.th,ปกติ,,,10/21/2025 11:24 PM,Athibordee Hongchumpae (อธิบดี หงษ์ชุมแพ)
31B11FEX6807,CO2,10 ปอนด์,ในห้องพยาบาล,1/1/2025,ศขก.,TRUE,1/27/2023 4:45 PM,นิพนธ์ อนุประเสริฐ,NiponA@bot.or.th,ปกติ,,,10/22/2025 12:13 AM,Athibordee Hongchumpae (อธิบดี หงษ์ชุมแพ)
31B11FEX6808,CO2,10 ปอนด์,หน้าห้องน้ำอาคาร B 2,1/1/2025,ศขก.,TRUE,12/31/2021 8:36 PM,สุรชัย เจริญราษฎร์,SuracCha@bot.or.th,ปกติ,,,12/19/2025 3:56 PM,Rohman Hanirae (เร๊าะมัน หะนิแร)
